movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director,runtime,cast
227159,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",[35],"prison, kidnapping, sequel, car chase, sex addict, sex tape",2014-11-26,6.1,1575.0,/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,Sean Anders,108,"Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston, Kevin Spacey"
139715,Detention of the Dead,A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,"[35, 27]","high school, independent film, zombie, extreme violence",2012-04-27,4.5,34.0,/tf2baOEkFodZ5NYXMfb7gxcZgV.jpg,Alex Craig Mann,87,"Jacob Zachar, Alexa Nikolas, Christa Brittany  Allen, Jayson Blair, Justin Chon"
34651,Devil's Doorway,A Native American Civil War hero returns home to fight for his people.,[37],"sheep, native american, frontier justice, medal of honor",1950-09-15,5.9,9.0,/v10XONu2NJ6MyGMMOJKgp2GJYEd.jpg,Anthony Mann,84,"Robert Taylor, Louis Calhern, Paula Raymond, Marshall Thompson, James Mitchell"
29060,Diary of a Madman,"Simon Cordier, a French magistrate and amateur sculptor comes into contact with a malevolent entity. The invisible - yet corporeal - being, called a ""horla"" is capable of limited psychokinesis and complete mind control.",[27],"psychokinesis, sculptor",1963-03-06,5.4,9.0,/mvsJcPEghB6YhG06FMYjtkoMCfr.jpg,Reginald Le Borg,96,"Vincent Price, Nancy Kovack, Chris Warfield, Elaine Devry, Ian Wolfe"
50571,Disciples of the 36th Chamber,"Fong Sai Yuk's uninhibited arrogance toward a Manchu lord forces him to seek refuge in a Shaolin temple. Although abundantly trained in the martial arts, he is no match for Master San Te, the creator of the 36th Chamber of Shaolin, who constantly overpowers his younger, more agile disciples in matters of both body and mind. Exhausted by his frequent defeats, Fong seeks to escape his prison and crosses paths with a governor, who rewards him with a yellow robe granting immunity from any Manchu. But what are the governor's true intentions? Will Fong feed his foolish ego and betray the Shaolin Temple?",[28],"martial arts, shaolin kung fu",1985-05-17,6.4,14.0,/glQQHkfTAsqSCf1cZLMQZTrjk0q.jpg,Liu Chia-Liang,89,"Hsiao Ho, Gordon Liu Chia-Hui, Lily Li Li-Li, Jason Pai Piao, Liu Chia-Liang"
68340,Doctor at Large,"The third of the ""Doctor"" films. Newly qualified doctor Simon Sparrow goes in search of a job. He applies for a surgery position at the hospital where he studied, but manages to insult the senior surgeon and one of the hospital's governors. So, instead he ends up as assistant to with a niggardly and rather scary GP with an amerous wife, followed by cushy but rather unmedical job with a Harley Street doctor, and then a job with a very nice GP whp is the opposite to the first one. But after getting the chance to rescue the hospital governor from a group of angry ladies at a resort in France, he finally lands a job at his beloved hosdpital.","[35, 10749]","hospital, doctor",1957-03-26,6.2,9.0,/r2uvTPnh4E8v9gdqpJsw8AR0zri.jpg,Ralph Thomas,104,"Dirk Bogarde, Muriel Pavlow, Donald Sinden, James Robertson Justice, Shirley Eaton"
68337,Doctor in Distress,"""Doctor in Distress"" is the fifth of the seven films in the ""Doctor"" series, and focuses on Sir Lancelot Spratt,  Simon Sparrow's old  teacher and sometimes nemesis. When the eternal bachelor Sir Lancelot injures his back and falls in love with his  physiotherapist Iris Marchant, he becomes very distressed and turns to Simon for help. Simon, who now is a senior doctor at fictional Hampden Cross Hospital and hopelessly in love with aspiring actress Delia, sends him to a nature cure clinic in a vain attempt to help him lose weight, but Sir Lancelot can't get Iris off his mind and has her followed, first by a private investigator and eventually by himself. When he finally proposes, she rejects him and marries an old army major, which distresses Sir Lancelot even more.",[35],"hospital, doctor",1963-07-30,6.6,6.0,/tecpq44TF0iDCECOBV9EcMv0aFu.jpg,Ralph Thomas,102,"Dirk Bogarde, James Robertson Justice, Samantha Eggar, Barbara Murray, Mylène Demongeot"
68242,Doctor in the House,"The first of the seven ""Doctor"" films, based on Richard Gordon's novels and released between 1954 and 1970.  Simon Sparrow is a newly arrived medical student at St Swithin's hospital in London. Falling in with three longer-serving hopefuls he is soon immersed in the wooing, imbibing and fast sports-car driving that constitute 1950's medical training. There is, however, always the looming and formidable figure of chief surgeon Sir Lancelot Spratt to remind them of their real purpose.",[35],"student of medicine, student",1954-03-23,6.2,10.0,/iGRDD9B0FgaWLgsjSZIHcA3ZF3N.jpg,Ralph Thomas,92,"Dirk Bogarde, Muriel Pavlow, Kenneth More, Donald Sinden, Kay Kendall"
40102,Don't Answer the Phone!,"A deeply disturbed photographer and Vietnam veteran, named Kirk Smith, terrorizes Los Angeles by going around strangling lingerie-clad young women in their homes while taunting Lindsay Gale, a young psychologist, by calling her on a radio call-in show to describe his sexual hang-ups and misogynistic ways, while a local police detective, Lt. McCable, is always two steps behind in trying to catch the psycho.","[27, 53]","female nudity, prostitute, rape, photographer, nudity, sadism, psychopath, shooting, independent film, serial killer, psychologist, grindhouse, slasher, los angeles, sadist, maniac, stabbing, strangler, phone, psycho killer",1980-02-29,4.4,10.0,/xKEeGK44NzyMzo6Ram5rgG893P.jpg,Robert Hammer,94,"James Westmoreland, Ben Frank, Flo Lawrence, Nicholas Worth, Denise Galik"
84742,Donner Pass,Donner Pass has a well-known and macabre history - the place where George Donner and his party got stuck in the winter of 1846 and were forced to resort to cannibalism to keep from starving. But what if it wasn't just history?,[27],"curse, cannibal, vanity project, woman director, wealthy teens, elimination derby",2012-11-15,4.3,28.0,/uX1sdwUuLy6eTHsx0ghQM9wh339.jpg,Elise Robertson,90,"Desiree Hall, Erik Stocklin, Adelaide Kane, Krystal Davis"
180607,Down the Shore,"Set on the Jersey shore, the lives of three childhood friends begin to unravel when a secret from their past is revealed","[18, 10749]",suspense,2011-01-06,5.9,10.0,/4gq8DjCGliXgnr3bY6KmUmMIwLi.jpg,Harold Guskin,93,"Famke Janssen, James Gandolfini, Maria Dizzia, John Magaro, Gabrielle Lazure"
164073,Down to the Sea in Ships,A re-make of the 1922 silent film that details the lives of the people in a small Quaker community and the adventures of a whaling ship.,[18],"whaling, ship captain",1949-02-15,7.4,5.0,/uWowLRmayDVqhB10Xgky7imfTiu.jpg,Henry Hathaway,120,"Richard Widmark, Lionel Barrymore, Dean Stockwell, Cecil Kellaway, Gene Lockhart"
27996,Dr. Dolittle: Tail to the Chief,"Maya Dolittle (Kyla Pratt) is back in a heartwarming adventure of presidential proportions! Maya's dream of going to vet school is put on hold when she gets a call from the president of the United States. It seems the First Dog is out of control, and the president needs Maya's help. It's up to Maya and her own dog, Lucky, to stop a canine catastrophe from becoming a national crisis!. Read more: h","[35, 10751, 14]","kids and family, animal",2008-03-04,5.0,36.0,/5eamhJLpdvTDNOwHuT9RmUKfpxF.jpg,Craig Shapiro,85,"Kyla Pratt, Peter Coyote, Malcolm Stewart, Christine Chatelain, Niall Matter"
35801,Dr. Jekyll and Mr. Hyde,"Dr. Henry Jekyll is a well-regarded physician whose evenings are spent researching a rare and sacred Amazonian flower so potent it's said to literally separate the soul, giving life to man's Dark Self. The obsessive experiments to isolate its psychotropic properties happen to coincide with a series of brutal murders gripping the city with fear. Jekyll knows it's no coincidence. While his nights are lost to him, he awakens with bloody mementos and violent memories of the screams of his victims.","[18, 27, 878, 53]","alter ego, suspense, psychopathic killer, mad scientist, mad doctor, jekyll and hyde",2008-05-17,4.2,7.0,/1Jzp8UnjXDqMirART2HPDaN2AZf.jpg,Paolo Barzman,89,"Dougray Scott, Krista Bridges, Tom Skerritt, Danette Mackay, Cas Anvar"
10473,DragonHeart: A New Beginning,"When Geoff, an orphaned stable boy (Chris Masterson), discovers Drake (voice of Robby Benson), the world's last living dragon, he realizes that his dream of becoming a knight in shining armor can now come true. Together, they soon face challenges that turn them into heroes. But caught up in the excitement of their new lives, Geoff and Drake fail to see the hidden dangers that surround them.","[28, 12, 35, 14]","magic, heart, legend, kingdom, immortality, heir to the throne, friendship, governance, stalljunge, royalty, knight, medieval, dragonheart",2000-08-08,5.5,70.0,/plFfQfmr4J4ghg3v2p7oWtFKvNc.jpg,Doug Lefler,84,"Christopher Masterson, Harry Van Gorkum, Rona Figueroa, Matt Hickey, Henry O"
46302,Drive Thru,"Horror gets Super Sized when Horny The Clown, the demonic mascot of ""Hella-Burger,"" starts slashing Orange County teenagers with his meat cleaver from Hell.","[35, 27]","fast food restaurant, clown, masked killer, slasher, meat cleaver, killer clown, evil clown",2007-05-29,5.0,31.0,/kvWbBxshh4cuXsfEeBq4EWGCFDi.jpg,Brendan Cowles,83,"Leighton Meester, Nicholas D'Agosto, Melora Hardin, Lola Glaudini, Larry Joe Campbell"
21791,Drop Dead Sexy,"When their money scam runs aground, a group of would-be thieves turn to kidnapping in an attempt to blackmail their target.","[35, 80]","necklace, grave, tycoon, stripper, love, independent film, bootlegging, mobster, corpse",2005-03-12,4.5,15.0,/pIsp5FUgPGJdQT6jVKtjQ94puz.jpg,Michael Philip,83,"Jason Lee, Crispin Glover, Amber Heard, Pruitt Taylor Vince, Burton Gilliam"
94201,El Condor,"Luke, an escaped convict, and Jaroo, a loner gold prospector, team up with a band of Apache Indians in 19th century Mexico to capture a large, heavily armed fortress for the millions -- or billions -- of dollars in gold that are rumored to be stored within. Written by Brian C. Madsen","[18, 37]","gold, apache, escaped convict",1970-06-19,5.5,8.0,/fsX96nme7dqG2bGFZlb46Oddfvd.jpg,John Guillermin,102,"Jim Brown, Lee Van Cleef, Патрик О’Нил, Marianna Hill, Elisha Cook Jr."
102629,El Gringo,"A man crossing into Mexico with a satchel of $2,000,000 – and a bloody past – suddenly finds himself under attack in the sleepy town of El Fronteras.","[12, 18, 28, 53]","small town, outlaw, gunfight, violence, cowboy, neo-western, neo-noir",2012-05-10,5.1,44.0,/yM2bXInHW0CQdRDgM5GiJjAV1QQ.jpg,Eduardo Rodríguez,98,"Scott Adkins, Yvette Yates, Christian Slater, Israel Islas, Erando González"
19554,Elvis and Anabelle,A small-town beauty queen and an unlicensed mortician set out across the Texas plains on a journey of self-discovery.,"[18, 10749]","love at first sight, resurrection, independent film, pageant",2007-03-10,7.1,23.0,/eYucJWWJiTQVDwwbjhHIu1aDp5C.jpg,Will Geiger,106,"Blake Lively, Max Minghella, Joe Mantegna, Mary Steenburgen, Keith Carradine"
22124,Executioners from Shaolin,"A couple unite - she is fluent in the crane style of kung fu, he in tiger style. They have a son, but the boy's father is killed by the evil eunuch Pai Mei. Disguised as a girl, his mom trains him in crane style while he secretly learns tiger style from his father's training manual.","[28, 10769]","martial arts, kung fu, theatre milieu, shaolin",1977-01-01,7.5,9.0,/9PJyuHP1nNDMyJDZMpZWpwEduSL.jpg,Liu Chia-Liang,98,"Chen Kuan-Tai, Lily Li Li-Li, Lo Lieh, Wong Yu, Gordon Liu Chia-Hui"
81182,Lost Christmas,"Urban fairytale set in Manchester. A series of tragic events that blight a young boy's life are reversed one Christmas Eve, giving him and those around him the happy ending that they were destined to have.",[18],christmas,2011-12-11,6.3,10.0,/6yc6GsJpaad5MRZ8155giAXcwwK.jpg,John Hay,88,"Eddie Izzard, Jason Flemyng, Connie Hyde, Brett Fancy, Adlyn Ross"
6110,Murder on the Orient Express,"Agatha Christie's classic whodunit speeds into the twenty-first century. World-famous sleuth Hercule Poirot has just finished a case in Istanbul and is returning home to London onboard the luxurious Orient Express. But, the train comes to a sudden halt when a rock slide blocks the tracks ahead. And all the thrills of riding the famous train come to a halt when a man discovered dead in his compartment, stabbed nine times. The train is stranded. No one has gotten on or gotten off. That can only mean one thing: the killer is onboard, and it is up to Hercule Poirot to find him. [from imdb.com]","[80, 18, 53]","repayment, orient express, revenge, murder, train, murder hunt",2001-04-22,5.9,5.0,/gbWkAiFvD95KB6PdqxGHxvBOfBP.jpg,Carl Schenkel,100,"Alfred Molina, Meredith Baxter, Leslie Caron, Amira Casar, Nicolas Chagrin"
76815,Barely Legal,"Sue, Cheryl and Lexi are three college freshmen who have been best friends since they were born on the same day. They do something special every year for their birthday, but on their eighteenth, they set out to lose their virginity.",[35],"birthday, nudity, best friend, vibrator, virginity, college freshman",2011-01-01,3.7,23.0,/5x2xQFjhsWCCvQg7gks7YffZesV.jpg,Jose Montesinos,89,"Jeneta St. Clair, Lisa Younger, Melissa Johnston, Morgan Benoit, Myko Olivier"
238185,Russell Brand: Messiah Complex,"Recorded live at Hammersmith Apollo, Russell questions the values of heroes and leaders. ‘Messiah Complex’ is a disorder where sufferers think they might be the messiah. Did Jesus have it? What about Che Guevara, Gandhi, Malcolm X and Hitler? All these men have shaped our lives and influenced the way we think. Their images are used to represent ideas that often do not relate to them at all. Would Gandhi be into Apple? Would Che Guevara endorse Madonna? Would Jesus be into Christianity? He concludes it’s all a load of rubbish and encourages the audience to stop voting, ignore advertising, look to the transcendent within themselves and others...and kick over some bins on their way home. Plus there’s sex. Obviously.",[35],"cult of personality, celebrity worship",2013-11-25,7.2,18.0,/3vvigE3kZ1bteqOnDCqYJreonzJ.jpg,Paul Wheeler,99,Russell Brand
